osm_id,desc,geometry
458678715,Outdoors and natural environment; Grass land,"list(c(-3.176135, -3.1765852, -3.1766394, -3.1766501, -3.1769434, -3.177019, -3.17694, -3.1770219, -3.1771009, -3.1772245, -3.176585, -3.1765213, -3.1764641, -3.176135, 55.9681148, 55.9683687, 55.9684013, 55.9683956, 55.968572, 55.9685379, 55.9684832, 55.9684461, 55.9685008, 55.968445, 55.9680618, 55.9679988, 55.9679422, 55.9681148))"
458682742,Outdoors and natural environment; Grass land,"list(c(-3.1764699, -3.1766825, -3.1766569, -3.1766951, -3.1768324, -3.176952, -3.1769705, -3.1770337, -3.1769872, -3.1767517, -3.1767673, -3.176596, -3.1765736, -3.1765062, -3.1764635, -3.1764028, -3.1762806, -3.1763111, -3.1763854, -3.1764345, -3.1765122, -3.1765979, -3.1766982, -3.1764699, 55.9671605, 55.9673239, 55.9673343, 55.9673636, 55.9673076, 55.9672589, 55.9672731, 55.9672474, 55.9672116, 55.9670305, 55.9670242, 55.9668925, 55.9669016, 55.9668499, 55.9668171, 55.9668449, 55.9669009, 55.9669259, 
55.9669868, 55.9669669, 55.9670254, 55.9669904, 55.9670675, 55.9671605))"
458682743,Outdoors and natural environment; Grass land,"list(c(-3.1795347, -3.1795466, -3.179606, -3.1795579, -3.1795455, -3.1795369, -3.1795327, -3.1795347, 55.9675939, 55.9676093, 55.9675863, 55.9675474, 55.9675562, 55.9675663, 55.9675772, 55.9675939))"
458682744,Outdoors and natural environment; Grass land,"list(c(-3.1795001, -3.179471, -3.1794415, -3.1794149, -3.1793942, -3.1793817, -3.1793787, -3.1793857, -3.1794017, -3.1795001, 55.9674948, 55.9674981, 55.967496, 55.9674885, 55.9674765, 55.9674614, 55.9674448, 55.9674286, 55.9674146, 55.9674948))"
458705126,Outdoors and natural environment; Grass land,"list(c(-3.1848179, -3.1848577, -3.1848799, -3.1849018, -3.1849148, -3.1849235, -3.1849449, -3.1849657, -3.1849852, -3.1850035, -3.1850211, -3.1850615, -3.1849185, -3.1848406, -3.1848179, 55.9609533, 55.9609571, 55.9609576, 55.9609568, 55.9609556, 55.9609548, 55.9609515, 55.960947, 55.9609414, 55.9609349, 55.960927, 55.9609054, 55.9608226, 55.9608357, 55.9609533))"
458705127,Outdoors and natural environment; Grass land,"list(c(-3.1849278, -3.1849436, -3.1849639, -3.1849863, -3.185008, -3.1850265, -3.1850393, -3.1850451, -3.1850429, -3.185015, -3.1850763, -3.185039, -3.1851598, -3.1851022, -3.1848349, -3.1849278, 55.9611476, 55.9611386, 55.9611332, 55.961132, 55.9611352, 55.9611424, 55.9611528, 55.961165, 55.9611775, 55.9612351, 55.9612499, 55.961295, 55.9613263, 55.9613898, 55.9613213, 55.9611476))"
458705128,Outdoors and natural environment; Grass land,"list(c(-3.1830819, -3.1829325, -3.1830042, -3.1831731, -3.1830819, 55.9607054, 55.9607973, 55.9608338, 55.9607298, 55.9607054))"
458705129,Outdoors and natural environment; Grass land,"list(c(-3.1832412, -3.1833618, -3.1834459, -3.1833319, -3.1832412, 55.9607174, 55.9607718, 55.9607204, 55.960662, 55.9607174))"
458705130,Outdoors and natural environment; Grass land,"list(c(-3.184617, -3.1845767, -3.1844204, -3.1845053, -3.1845623, -3.1846764, -3.184617, 55.961459, 55.9614457, 55.9615551, 55.9616061, 55.9615748, 55.9614786, 55.961459))"
458705131,Outdoors and natural environment; Grass land,"list(c(-3.1838793, -3.1839691, -3.1839578, -3.1839036, -3.1838404, -3.1837755, -3.1837103, -3.1836852, -3.1836701, -3.1838793, 55.9618433, 55.9618993, 55.9619056, 55.9619262, 55.9619436, 55.961957, 55.9619649, 55.9619391, 55.9619235, 55.9618433))"
458707431,Outdoors and natural environment; Grass land,"list(c(-3.1842667, -3.1842633, -3.1844127, -3.184474, -3.1843972, -3.1843794, -3.1843592, -3.1843457, -3.1843331, -3.1843219, -3.1841558, -3.1842667, 55.9630975, 55.9631226, 55.9632101, 55.9632121, 55.9632532, 55.9632587, 55.9632604, 55.9632593, 55.9632565, 55.9632522, 55.9631563, 55.9630975))"
459164880,Outdoors and natural environment; Grass land,"list(c(-3.1774601, -3.1773809, -3.177495, -3.1775472, -3.1775216, -3.1775031, -3.1774172, -3.1774601, 55.9687262, 55.9687619, 55.9687504, 55.9687451, 55.9686906, 55.9686767, 55.9686964, 55.9687262))"
459177829,Outdoors and natural environment; Grass land,"list(c(-3.1783929, -3.1784165, -3.1785294, -3.1787561, -3.178784, -3.1787591, -3.1786537, -3.1786415, -3.178618, -3.1786301, -3.178547, -3.1785612, -3.1783929, 55.9682472, 55.968257, 55.9682416, 55.9681486, 55.9681011, 55.9680819, 55.9681247, 55.9681153, 55.9681248, 55.9681342, 55.9681679, 55.9681789, 55.9682472))"
459177830,Outdoors and natural environment; Grass land,"list(c(-3.1784219, -3.178584, -3.1784527, -3.1782908, -3.1784219, 55.9680731, 55.9680073, 55.9679061, 55.9679718, 55.9680731))"
459398815,Outdoors and natural environment; Grass land,"list(c(-3.1966903, -3.1961741, -3.1958751, -3.1958449, -3.1957678, -3.1953108, -3.19528, -3.1951123, -3.1947449, -3.194541, -3.1945149, -3.194374, -3.1942882, -3.1942237, -3.1941151, -3.1941294, -3.194157, -3.1942143, -3.1943377, -3.1952226, -3.1957693, -3.1959342, -3.1961028, -3.1965817, -3.1966903, 55.9727017, 55.9724886, 55.9723527, 55.9723385, 55.9723036, 55.9720899, 55.9720764, 55.9719934, 55.9718208, 55.9717278, 55.9717146, 55.9716486, 55.9716148, 55.9715943, 55.9716307, 55.9716545, 55.9717004, 
55.9717025, 55.971707, 55.9721253, 55.9723829, 55.9724577, 55.9725308, 55.9727187, 55.9727017))"
459402094,Outdoors and natural environment; Grass land,"list(c(-3.1859895, -3.1858501, -3.1860094, -3.1859531, -3.1858743, -3.1859172, -3.185878, -3.1858351, -3.1856629, -3.1857074, -3.1856701, -3.1856256, -3.1854488, -3.1854944, -3.1854552, -3.185537, -3.1854931, -3.1855534, -3.1856062, -3.185662, -3.1857492, -3.1859895, 55.9630461, 55.9629645, 55.9628793, 55.9628456, 55.9628882, 55.9629131, 55.9629342, 55.9629094, 55.9630024, 55.9630282, 55.9630483, 55.9630226, 55.9631181, 55.9631445, 55.9631657, 55.9632132, 55.9632369, 55.9632727, 55.9632442, 55.9632141, 
55.9631671, 55.9630461))"
459592496,Outdoors and natural environment; Grass land,"list(c(-3.1892142, -3.1891944, -3.1897408, -3.1897617, -3.1892142, 55.9645829, 55.9646104, 55.9647422, 55.9647149, 55.9645829))"
459592499,Outdoors and natural environment; Grass land,"list(c(-3.1893585, -3.1894279, -3.1897337, -3.189697, -3.1897664, -3.1896998, -3.1895173, -3.1895511, -3.1893585, 55.9644852, 55.9643923, 55.9644639, 55.9645129, 55.9645292, 55.9646184, 55.9645756, 55.9645304, 55.9644852))"
459592519,Outdoors and natural environment; Grass land,"list(c(-3.189017, -3.1886231, -3.1886428, -3.1886649, -3.1888112, -3.1888169, -3.1890419, -3.189017, 55.964467, 55.9643751, 55.9643626, 55.9643588, 55.9643885, 55.9643807, 55.9644326, 55.964467))"
459592520,Outdoors and natural environment; Grass land,"list(c(-3.1888319, -3.1889175, -3.1891222, -3.1890369, -3.1888319, 55.9643605, 55.9642452, 55.9642924, 55.9644079, 55.9643605))"
459592534,Outdoors and natural environment; Grass land,"list(c(-3.1940897, -3.1942091, -3.1942499, -3.1944262, -3.1945972, -3.1944419, -3.1943273, -3.194231, -3.1941303, -3.1940384, -3.1938587, -3.1938932, -3.1939569, -3.1939828, -3.1939624, -3.193968, -3.1939482, -3.1939933, -3.1940172, -3.1940897, 55.9625955, 55.9626537, 55.9626272, 55.962658, 55.962547, 55.9624788, 55.9625564, 55.9626215, 55.9625737, 55.96253, 55.9626613, 55.9626756, 55.9627061, 55.9626889, 55.9626786, 55.962674, 55.9626652, 55.9626329, 55.962644, 55.9625955))"
459592548,Outdoors and natural environment; Grass land,"list(c(-3.1918331, -3.1918032, -3.1917792, -3.1918091, -3.1918331, 55.9623767, 55.9623709, 55.9624101, 55.9624159, 55.9623767))"
459592549,Outdoors and natural environment; Grass land,"list(c(-3.1919153, -3.1918832, -3.1918392, -3.1918713, -3.1919153, 55.9622562, 55.9622495, 55.9623154, 55.9623221, 55.9622562))"
459592550,Outdoors and natural environment; Grass land,"list(c(-3.1919717, -3.192155, -3.19211, -3.1919267, -3.1919243, -3.1919223, -3.1919223, -3.191925, -3.1919297, -3.1919343, -3.1919393, -3.1919451, -3.1919512, -3.1919558, -3.1919616, -3.191967, -3.1919717, 55.9621921, 55.9619342, 55.9619242, 55.962182, 55.9621862, 55.9621911, 55.9621954, 55.9621997, 55.9622028, 55.9622046, 55.9622053, 55.9622056, 55.9622051, 55.9622043, 55.962202, 55.9621982, 55.9621921))"
459592551,Outdoors and natural environment; Grass land,"list(c(-3.1923724, -3.192333, -3.1922344, -3.1922737, -3.1923724, 55.9616536, 55.9616435, 55.9617638, 55.9617739, 55.9616536))"
459592552,Outdoors and natural environment; Grass land,"list(c(-3.1925478, -3.192512, -3.1923828, -3.1924186, -3.1925478, 55.9614435, 55.9614344, 55.9615933, 55.9616024, 55.9614435))"
459592553,Outdoors and natural environment; Grass land,"list(c(-3.1927369, -3.192695, -3.1925656, -3.1926074, -3.1927369, 55.9612162, 55.9612057, 55.9613677, 55.9613782, 55.9612162))"
459592554,Outdoors and natural environment; Grass land,"list(c(-3.1928869, -3.1928294, -3.1927785, -3.1927651, -3.1927355, -3.1927752, -3.192796, -3.1928086, -3.1928274, -3.1928487, -3.1928869, 55.9610673, 55.9610447, 55.9610988, 55.9611168, 55.9611581, 55.9611616, 55.9611303, 55.9611172, 55.9611013, 55.961087, 55.9610673))"
459592555,Outdoors and natural environment; Grass land,"list(c(-3.1929702, -3.1929823, -3.192985, -3.1929796, -3.1929649, -3.1929421, -3.1929206, -3.1929126, -3.1928804, -3.1929702, 55.9610049, 55.9609944, 55.9609862, 55.9609764, 55.9609674, 55.9609674, 55.9609779, 55.9609914, 55.9610365, 55.9610049))"
459592562,Outdoors and natural environment; Grass land,"list(c(-3.1910291, -3.191054, -3.1909925, -3.1908939, -3.190869, -3.1910291, 55.9632686, 55.9632325, 55.9632192, 55.9631979, 55.9632341, 55.9632686))"
459592566,Outdoors and natural environment; Grass land,"list(c(-3.1907467, -3.1908607, -3.1911363, -3.1911468, -3.1909909, -3.1909936, -3.1909653, -3.1908663, -3.1908438, -3.190816, -3.1907874, -3.1907605, -3.1907329, -3.1906759, -3.1906614, -3.1907467, 55.9630437, 55.9628783, 55.9629378, 55.9629191, 55.9628858, 55.9628818, 55.9628758, 55.9627258, 55.9627587, 55.9627992, 55.962841, 55.9628802, 55.9629205, 55.9630037, 55.9630253, 55.9630437))"
459617217,Outdoors and natural environment; Grass land,"list(c(-3.183639, -3.183591, -3.1835615, -3.18358, -3.1835932, -3.1836056, -3.1836237, -3.183639, 55.964549, 55.9645211, 55.9645369, 55.9645484, 55.9645511, 55.9645522, 55.9645516, 55.964549))"
459617219,Outdoors and natural environment; Grass land,"list(c(-3.1838307, -3.1837825, -3.1838235, -3.1838466, -3.1838517, -3.1838536, -3.1838517, -3.1838442, -3.1838307, 55.9644467, 55.9644185, 55.9643966, 55.9644086, 55.9644146, 55.9644207, 55.9644288, 55.9644366, 55.9644467))"
459617223,Outdoors and natural environment; Grass land,"list(c(-3.1834869, -3.1834381, -3.1834884, -3.1835012, -3.1835093, -3.1835136, -3.1835092, -3.1834973, -3.1834869, 55.9645766, 55.9646035, 55.9646338, 55.9646266, 55.9646183, 55.9646059, 55.9645926, 55.9645818, 55.9645766))"
459617227,Outdoors and natural environment; Grass land,"list(c(-3.183278, -3.1833314, -3.1833812, -3.1833278, -3.183278, 55.9643657, 55.9643368, 55.9643655, 55.9643945, 55.9643657))"
459617233,Outdoors and natural environment; Grass land,"list(c(-3.1838859, -3.1839098, -3.1839214, -3.1839309, -3.1839449, -3.1839592, -3.1839722, -3.1839929, -3.1839339, -3.1838859, 55.9644996, 55.964488, 55.9644849, 55.9644834, 55.9644825, 55.9644832, 55.9644854, 55.9644983, 55.9645291, 55.9644996))"
459617286,Outdoors and natural environment; Grass land,"list(c(-3.1875386, -3.187595, -3.1875834, -3.1877027, -3.1875341, -3.187569, -3.1878047, -3.1875979, -3.1875386, 55.9660091, 55.9660469, 55.9660523, 55.9661322, 55.9662081, 55.9662324, 55.9661263, 55.9659824, 55.9660091))"
459617288,Outdoors and natural environment; Grass land,"list(c(-3.1853681, -3.1850169, -3.184998, -3.1849933, -3.1849886, -3.1849954, -3.1850034, -3.1850128, -3.1850356, -3.1852595, -3.185281, -3.1853078, -3.1853681, 55.9648664, 55.9646559, 55.9646687, 55.9646847, 55.9646973, 55.9647168, 55.9647325, 55.9647476, 55.9647641, 55.9648917, 55.9648962, 55.9648962, 55.9648664))"
459617289,Outdoors and natural environment; Grass land,"list(c(-3.185675, -3.1856381, -3.1855285, -3.1854252, -3.185537, -3.185514, -3.1853766, -3.1853849, -3.1855831, -3.1855921, -3.1856008, -3.1856104, -3.1856221, -3.1856273, -3.185675, 55.9650276, 55.9650047, 55.9650601, 55.9649985, 55.964943, 55.9649271, 55.9649893, 55.965045, 55.9651597, 55.965157, 55.9651552, 55.9651539, 55.9651533, 55.9651533, 55.9650276))"
459617290,Outdoors and natural environment; Grass land,"list(c(-3.1857715, -3.1857181, -3.1857418, -3.1856912, -3.1856509, -3.1856586, -3.1856652, -3.1856708, -3.1856746, -3.1857715, 55.965114, 55.9650809, 55.9650689, 55.9650376, 55.965156, 55.9651579, 55.9651601, 55.9651623, 55.9651641, 55.965114))"
459617291,Outdoors and natural environment; Grass land,"list(c(-3.1859384, -3.1856999, -3.1856979, -3.1856952, -3.1856907, -3.1856854, -3.185787, -3.1858533, -3.1858805, -3.1859384, 55.9651869, 55.9651906, 55.9651851, 55.9651806, 55.9651752, 55.9651706, 55.9651236, 55.9651647, 55.965151, 55.9651869))"
459617292,Outdoors and natural environment; Grass land,"list(c(-3.185955, -3.185844, -3.1859341, -3.185961, -3.1859384, -3.1859304, -3.1859223, -3.1859102, -3.1858962, -3.1856874, -3.1856918, -3.1856951, -3.1856975, -3.1856991, -3.185955, 55.9652107, 55.9652668, 55.9653226, 55.9653392, 55.9653518, 55.9653556, 55.9653575, 55.9653579, 55.9653534, 55.9652204, 55.9652163, 55.9652123, 55.9652084, 55.9652047, 55.9652107))"
459617296,Outdoors and natural environment; Grass land,"list(c(-3.1856527, -3.1856447, -3.1856348, -3.185624, -3.1856133, -3.1856036, -3.1855957, -3.1855904, -3.1855881, -3.1855891, -3.1855932, -3.1856001, -3.1856092, -3.1856197, -3.1856305, -3.1856409, -3.1856498, -3.1856564, -3.1856603, -3.1856609, -3.1856583, -3.1856527, 55.9652098, 55.9652139, 55.9652164, 55.9652172, 55.9652162, 55.9652135, 55.9652093, 55.965204, 55.965198, 55.965192, 55.9651863, 55.9651816, 55.9651783, 55.9651766, 55.9651767, 55.9651785, 55.965182, 55.9651869, 55.9651926, 55.9651986, 
55.9652046, 55.9652098))"
459617299,Outdoors and natural environment; Grass land,"list(c(-3.1838088, -3.1837859, -3.1835796, -3.1835502, -3.1836813, -3.1837055, -3.1839187, -3.1839368, -3.1839408, -3.1839435, -3.1839388, -3.1842443, -3.1844906, -3.1847821, -3.1850606, -3.1854549, -3.1858502, -3.1861645, -3.1860735, -3.1860296, -3.1859937, -3.1859407, -3.1859314, -3.1859143, -3.1858992, -3.1856583, -3.1856391, -3.1856234, -3.1856062, -3.1855904, -3.1855738, -3.1855641, -3.1855536, -3.1855466, -3.1855492, -3.185557, -3.1855626, -3.1853505, -3.1853292, -3.1853051, -3.1852722, -3.1852391, 
-3.1849569, -3.184928, -3.1849207, -3.184914, -3.184912, -3.184914, -3.1849267, -3.1849324, -3.1847176, -3.1845652, -3.1845215, -3.1843573, -3.1844073, -3.1844767, -3.1844365, -3.1843734, -3.1843929, -3.1842633, -3.1843107, -3.1842981, -3.1843181, -3.1842823, -3.1842298, -3.1841708, -3.1840636, -3.1838088, 55.9639359, 55.963922, 55.9637962, 55.9638114, 55.963938, 55.9639413, 55.9640461, 55.9640622, 55.9640739, 55.9640844, 55.9640934, 55.9642636, 55.9645441, 55.964747, 55.9649372, 55.9651897, 55.9654578, 
55.9653185, 55.9653192, 55.9653421, 55.9653457, 55.9653747, 55.9653779, 55.9653779, 55.965374, 55.9652348, 55.9652385, 55.9652394, 55.9652383, 55.9652352, 55.9652292, 55.9652237, 55.9652143, 55.9651966, 55.9651854, 55.9651748, 55.96517, 55.9650498, 55.9649623, 55.9649579, 55.9649493, 55.9649368, 55.9647875, 55.964759, 55.9647439, 55.9647286, 55.964709, 55.9646813, 55.9646539, 55.9646052, 55.9644765, 55.9643837, 55.9644062, 55.9643064, 55.9642806, 55.9642448, 55.9642223, 55.964187, 55.9641761, 55.9641036, 
55.964077, 55.96407, 55.9640588, 55.9640382, 55.9640668, 55.9640329, 55.9640913, 55.9639359))"
459617304,Outdoors and natural environment; Grass land,"list(c(-3.1821632, -3.1823466, -3.1823566, -3.1823727, -3.1823868, -3.1824022, -3.182417, -3.1826051, -3.1823596, -3.1822747, -3.1823117, -3.1822099, -3.1821729, -3.1821628, -3.1821581, -3.1821595, -3.1821632, 55.9608557, 55.9607151, 55.9607087, 55.9607065, 55.9607068, 55.960711, 55.9607173, 55.9607987, 55.960956, 55.9609205, 55.9608928, 55.9608503, 55.960878, 55.9608724, 55.9608667, 55.9608592, 55.9608557))"
459813742,Outdoors and natural environment; Grass land,"list(c(-3.1858862, -3.1858787, -3.1858075, -3.185801, -3.1856243, -3.1855914, -3.1854432, -3.1854599, -3.1853315, -3.1853663, -3.1852033, -3.1852102, -3.1851362, -3.1849947, -3.1850165, -3.184888, -3.1849263, -3.184825, -3.1847691, -3.1847826, -3.1847414, -3.1847402, -3.1847405, -3.184742, -3.1847445, -3.1847473, -3.1847514, -3.184757, -3.1847643, -3.1847703, -3.184812, -3.184981, -3.184947, -3.1850877, -3.1850456, -3.184904, -3.1845718, -3.184291, -3.1842562, -3.18455, -3.1858862, 55.966382, 55.9663769, 
55.9664101, 55.9664057, 55.9664881, 55.966466, 55.9665351, 55.9665464, 55.9666063, 55.9666297, 55.9667057, 55.9667103, 55.9667449, 55.9666498, 55.9666397, 55.9665533, 55.9665354, 55.9664674, 55.9664935, 55.9665026, 55.9665221, 55.9665263, 55.966529, 55.966532, 55.9665348, 55.9665369, 55.966539, 55.9665408, 55.9665419, 55.9665419, 55.9665224, 55.9666358, 55.9666516, 55.966746, 55.966766, 55.9668332, 55.9669827, 55.9667874, 55.9668032, 55.967043, 55.966382))"
459813743,Outdoors and natural environment; Grass land,"list(c(-3.1852227, -3.1852811, -3.1853879, -3.1853295, -3.185355, -3.1853997, -3.1854405, -3.1854745, -3.1855277, -3.1854978, -3.1854742, -3.1854421, -3.1852355, -3.185206, -3.1851937, -3.185188, -3.1851845, -3.1851856, -3.1851904, -3.185196, -3.1852033, -3.1852227, 55.9660806, 55.9661195, 55.9660692, 55.9660303, 55.9660252, 55.9660238, 55.9660292, 55.9660394, 55.9660665, 55.9660942, 55.9661111, 55.9661296, 55.966226, 55.9662027, 55.966184, 55.9661702, 55.9661515, 55.9661337, 55.9661173, 55.9661058, 
55.9660949, 55.9660806))"
459813751,Outdoors and natural environment; Grass land,"list(c(-3.1858835, -3.1857803, -3.1858012, -3.1856976, -3.1858892, -3.1859327, -3.1857802, -3.1858747, -3.1858453, -3.1859082, -3.1858835, 55.9659736, 55.9660214, 55.9660355, 55.9660835, 55.9662034, 55.9661816, 55.966086, 55.9660387, 55.9660204, 55.965989, 55.9659736))"
459813757,Outdoors and natural environment; Grass land,"list(c(-3.1859915, -3.1860282, -3.1860721, -3.1862198, -3.1862361, -3.1864054, -3.1863383, -3.1863274, -3.1860382, -3.1857255, -3.1856767, -3.1855993, -3.1855429, -3.1856481, -3.1857625, -3.1864572, -3.186421, -3.18681, -3.1867809, -3.1866679, -3.1866515, -3.1864683, -3.186377, -3.1863875, -3.1862546, -3.1862479, -3.186181, -3.1859915, 55.9661522, 55.9661338, 55.9661613, 55.9660874, 55.9660976, 55.9660129, 55.9659709, 55.9659763, 55.9657952, 55.9655994, 55.9656238, 55.9655754, 55.96554, 55.9654888, 
55.9655682, 55.96603, 55.9660533, 55.9663198, 55.966332, 55.9662552, 55.9662628, 55.9661383, 55.9661804, 55.9661875, 55.9662488, 55.9662442, 55.9662751, 55.9661522))"
459813805,Outdoors and natural environment; Grass land,"list(c(-3.1892685, -3.189136, -3.1890811, -3.1892329, -3.1892685, 55.9651155, 55.9650635, 55.9651086, 55.9651654, 55.9651155))"
459813812,Outdoors and natural environment; Grass land,"list(c(-3.1879758, -3.1879144, -3.1879085, -3.1877956, -3.187754, -3.1876052, -3.1875823, -3.1878053, -3.1878495, -3.18804, -3.1879758, 55.9663154, 55.9662734, 55.9662761, 55.9662013, 55.9662051, 55.9662711, 55.9662549, 55.966156, 55.9661523, 55.9662869, 55.9663154))"
459813818,Outdoors and natural environment; Grass land,"list(c(-3.1848496, -3.1849046, -3.1849582, -3.1849032, -3.1848496, 55.9638752, 55.9639088, 55.9638812, 55.9638477, 55.9638752))"
459813847,Outdoors and natural environment; Grass land,"list(c(-3.1846316, -3.1843641, -3.1846792, -3.184571, -3.1844572, -3.1843935, -3.1843651, -3.1843504, -3.1843024, -3.1842589, -3.1842541, -3.1841397, -3.1840837, -3.1838895, -3.1836881, -3.1836911, -3.1836235, -3.1835586, -3.1834933, -3.1834574, -3.1834285, -3.1833992, -3.1833714, -3.1833396, -3.1832999, -3.1832683, -3.1832377, -3.1832082, -3.1831644, -3.1831193, -3.1830898, -3.1830639, -3.1830265, -3.1830014, -3.182969, -3.1829366, -3.1829057, -3.1829047, -3.1830306, -3.1831434, -3.1831016, -3.1829828, 
-3.1828991, -3.1828233, -3.1829924, -3.1831101, -3.1831755, -3.1832434, -3.183307, -3.1833738, -3.1834734, -3.1836613, -3.1838064, -3.1838466, -3.1837479, -3.1835711, -3.1835424, -3.1835452, -3.1833479, -3.1832767, -3.1832203, -3.1831789, -3.183211, -3.1841744, -3.1842704, -3.1842829, -3.1845512, -3.1846316, 55.9651429, 55.9652677, 55.9654807, 55.9655364, 55.9654829, 55.9654453, 55.9654276, 55.9654331, 55.9654045, 55.9653783, 55.9653801, 55.9653148, 55.9652828, 55.9651719, 55.9652141, 55.9652173, 
55.9652405, 55.9652628, 55.9652853, 55.9652976, 55.9653073, 55.9653188, 55.9653284, 55.9653393, 55.9653537, 55.9653651, 55.965376, 55.9653865, 55.9654022, 55.9654184, 55.9654283, 55.965437, 55.9654509, 55.9654602, 55.965471, 55.9654819, 55.9654923, 55.9655042, 55.9656123, 55.9657095, 55.9657247, 55.9656237, 55.9655525, 55.965488, 55.9654286, 55.9653872, 55.9653642, 55.9653404, 55.965318, 55.9652946, 55.9652596, 55.9651936, 55.9651426, 55.9651285, 55.9650709, 55.9649679, 55.96495, 55.9649482, 55.9648344, 
55.9647941, 55.964761, 55.9647372, 55.96472, 55.9652808, 55.9652292, 55.9652366, 55.9650951, 55.9651429))"
459815818,Outdoors and natural environment; Grass land,"list(c(-3.1806383, -3.1805161, -3.1804956, -3.1804764, -3.1804614, -3.1804526, -3.1804586, -3.1804573, -3.1804504, -3.1804408, -3.1804299, -3.1802861, -3.1803283, -3.1806383, 55.9632564, 55.9633124, 55.9633155, 55.9633155, 55.9633086, 55.9632957, 55.9632458, 55.9632266, 55.9632128, 55.9632013, 55.9631806, 55.9631016, 55.9630796, 55.9632564))"
459815819,Outdoors and natural environment; Grass land,"list(c(-3.1803583, -3.180206, -3.1802739, -3.1801976, -3.1802356, -3.1800961, -3.1800035, -3.1799882, -3.1799766, -3.1799526, -3.1800168, -3.1802464, -3.1802806, -3.1803641, -3.1803641, -3.1803583, 55.9632206, 55.9632742, 55.9633468, 55.9633691, 55.9634098, 55.9634507, 55.9633518, 55.9633619, 55.9633799, 55.9634585, 55.9635092, 55.9634366, 55.9634175, 55.9632603, 55.9632373, 55.9632206))"
459815820,Outdoors and natural environment; Grass land,"list(c(-3.1802564, -3.180102, -3.1799989, -3.1799332, -3.1798832, -3.1799048, -3.1799636, -3.1800136, -3.1800858, -3.1801485, -3.180193, -3.1802449, -3.1802564, 55.9631299, 55.9631842, 55.9631183, 55.9631505, 55.9631185, 55.9631086, 55.9631064, 55.9631061, 55.9631082, 55.9631125, 55.963117, 55.9631237, 55.9631299))"
459815821,Outdoors and natural environment; Grass land,"list(c(-3.1796923, -3.1795797, -3.1796732, -3.1798176, -3.1797957, -3.1797662, -3.1797435, -3.1797254, -3.179708, -3.1796923, 55.9631425, 55.963096, 55.9630228, 55.9630907, 55.9631001, 55.9631122, 55.963124, 55.9631355, 55.963149, 55.9631425))"
459815825,Outdoors and natural environment; Grass land,"list(c(-3.1940763, -3.1942581, -3.1943242, -3.1943296, -3.1943606, -3.1943893, -3.1941869, -3.1941664, -3.1940795, -3.1940984, -3.1940655, -3.19405, -3.1940255, -3.1940763, 55.9627789, 55.9628889, 55.962929, 55.9629323, 55.9629118, 55.9628928, 55.9627966, 55.9628101, 55.9627689, 55.9627564, 55.9627407, 55.962733, 55.9627483, 55.9627789))"
459833299,Outdoors and natural environment; Grass land,"list(c(-3.1804706, -3.1806148, -3.1807211, -3.1802805, -3.1802539, -3.1801693, -3.1800271, -3.179943, -3.1799642, -3.1799622, -3.1799444, -3.1797883, -3.1797691, -3.179765, -3.1797616, -3.1797623, -3.1797684, -3.1797801, -3.1797876, -3.1801424, -3.180574, -3.1805014, -3.1801219, -3.1800515, -3.1799294, -3.1799856, -3.1798433, -3.1799205, -3.1800627, -3.1802544, -3.1801159, -3.1801918, -3.1803303, -3.1803872, -3.1805129, -3.1804706, 55.9659473, 55.9658923, 55.9659829, 55.9661457, 55.9661231, 55.9661543, 
55.9660337, 55.9660241, 55.9660057, 55.9659869, 55.9659708, 55.9658497, 55.9658248, 55.9658018, 55.9657539, 55.9657305, 55.9656972, 55.9656485, 55.9656309, 55.9654899, 55.9658575, 55.9658842, 55.965561, 55.9655863, 55.9656302, 55.9656792, 55.9657303, 55.9657976, 55.9657465, 55.9659136, 55.9659634, 55.9660296, 55.9659798, 55.9660293, 55.9659842, 55.9659473))"
459833303,Outdoors and natural environment; Grass land,"list(c(-3.1813437, -3.1814806, -3.1814452, -3.181497, -3.1814134, -3.1811803, -3.1813003, -3.1813437, 55.965301, 55.9654179, 55.9654309, 55.9654751, 55.9655058, 55.965308, 55.965264, 55.965301))"
459833304,Outdoors and natural environment; Grass land,"list(c(-3.1810285, -3.1811661, -3.1811829, -3.1812218, -3.1811149, -3.1809627, -3.1808962, -3.1810031, -3.1810285, 55.965049, 55.9651657, 55.96518, 55.965213, 55.9652525, 55.9651234, 55.9650669, 55.9650274, 55.965049))"
460061475,Outdoors and natural environment; Grass land,"list(c(-3.1768454, -3.176558, -3.1765709, -3.1766255, -3.1766863, -3.1766956, -3.176688, -3.1766806, -3.1766794, -3.1766829, -3.176694, -3.1767057, -3.1767217, -3.1767612, -3.1768067, -3.1768414, -3.1768713, -3.1768454, 55.9675489, 55.9676417, 55.9676511, 55.9676907, 55.9677349, 55.967705, 55.9676841, 55.9676672, 55.9676563, 55.9676394, 55.967622, 55.967611, 55.9676005, 55.9675852, 55.9675783, 55.9675787, 55.9675838, 55.9675489))"
460061489,Outdoors and natural environment; Grass land,"list(c(-3.1773234, -3.1772741, -3.1772281, -3.1772465, -3.1772637, -3.1772855, -3.177303, -3.1773234, 55.9678356, 55.967796, 55.967814, 55.9678205, 55.9678254, 55.9678303, 55.9678332, 55.9678356))"
